"Mean abundance (number of fish), excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","Haddock","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
61.0,0.0,1.07347569E10,0.0,0.0,1.9075232E7,5.7419622E8,0.0,0.0,0.0,2.34604442E9,0.0,0.0,0.0,2.81012391E12,9.9141811E8,4.18534118E9,0.0,0.0
62.0,0.0,9.6277924E9,0.0,0.0,1.913034E7,5.8514125E8,0.0,0.0,0.0,2.24964352E9,0.0,0.0,0.0,1.90988747E12,9.6567667E8,2.68423654E9,0.0,0.0
63.0,0.0,8.8523264E9,0.0,0.0,1.9150228E7,5.3906643E8,0.0,0.0,0.0,1.98939763E9,0.0,0.0,0.0,2.53773611E12,8.8248877E8,1.37659597E9,0.0,0.0
64.0,0.0,1.03984067E10,0.0,0.0,1.877072E7,6.128999E8,0.0,0.0,0.0,1.9546871E9,0.0,0.0,0.0,3.8317848E12,8.8382221E8,9.0465613E8,0.0,0.0
65.0,0.0,9.6977644E9,0.0,0.0,1.993118E7,6.7466074E8,0.0,0.0,0.0,2.83214157E9,0.0,0.0,0.0,2.86464908E12,1.05348813E9,6.5300685E9,0.0,0.0
66.0,0.0,1.85850511E10,0.0,0.0,1.9117572E7,5.8478995E8,0.0,0.0,0.0,2.29601715E9,0.0,0.0,0.0,1.94395426E12,9.6392102E8,3.76128973E9,0.0,0.0
67.0,0.0,1.73737288E10,0.0,0.0,1.9038994E7,5.33059936E8,0.0,0.0,0.0,2.15900698E9,0.0,0.0,0.0,2.25438754E12,9.1705101E8,1.06220467E9,0.0,0.0
68.0,0.0,1.15172342E10,0.0,0.0,1.936266E7,6.2437888E8,0.0,0.0,0.0,2.70829798E9,0.0,0.0,0.0,3.6819467E12,8.7927085E8,1.72177088E8,0.0,0.0
69.0,0.0,9.4784829E9,0.0,0.0,1.8747546E7,6.5187398E8,0.0,0.0,0.0,2.94975462E9,0.0,0.0,0.0,3.52750587E12,9.8459328E8,7.2802528E7,0.0,0.0
70.0,0.0,1.09561866E10,0.0,0.0,1.9013376E7,6.3349446E8,0.0,0.0,0.0,2.19639987E9,0.0,0.0,0.0,2.03307968E12,1.03142675E9,2.1681216E7,0.0,0.0
